character_1,character_2,scene_duration,season_num,episode_num,episode_title,location,count_words_of_char_1,count_words_of_char_2
Thenn Warg,Pypar,89,4,9,The Watchers on the Wall,The Wall,2,449
Thenn Warg,Samwell Tarly,115,4,9,The Watchers on the Wall,The Wall,2,6608
Olly,Alliser Thorne,36,4,9,The Watchers on the Wall,The Wall,257,1881
Alliser Thorne,Tormund Giantsbane,98,4,9,The Watchers on the Wall,The Wall,1881,2294
Alliser Thorne,Styr,44,4,9,The Watchers on the Wall,The Wall,1881,219
Alliser Thorne,Thenn Warg,44,4,9,The Watchers on the Wall,The Wall,1881,2
Alliser Thorne,Ygritte,44,4,9,The Watchers on the Wall,The Wall,1881,2169
Alliser Thorne,Pypar,44,4,9,The Watchers on the Wall,The Wall,1881,449
Alliser Thorne,Samwell Tarly,44,4,9,The Watchers on the Wall,The Wall,1881,6608
Styr,Olly,41,4,9,The Watchers on the Wall,The Wall,219,257
Ygritte,Janos Slynt,50,4,9,The Watchers on the Wall,The Wall,2169,763
Ygritte,Olly,79,4,9,The Watchers on the Wall,The Wall,2169,257
Janos Slynt,Olly,50,4,9,The Watchers on the Wall,The Wall,763,257
Janos Slynt,Gilly,44,4,9,The Watchers on the Wall,The Wall,763,1536
Janos Slynt,Baby Sam,20,4,9,The Watchers on the Wall,The Wall,763,1
Jon Snow,Donnel Hill,84,4,9,The Watchers on the Wall,The Wall,12104,74
Jon Snow,Cooper,84,4,9,The Watchers on the Wall,The Wall,12104,62
Grenn,Donnel Hill,161,4,9,The Watchers on the Wall,The Wall,808,74
Grenn,Cooper,161,4,9,The Watchers on the Wall,The Wall,808,62
Donnel Hill,Cooper,161,4,9,The Watchers on the Wall,The Wall,74,62
Grenn,Samwell Tarly,75,4,9,The Watchers on the Wall,The Wall,808,6608
Donnel Hill,Samwell Tarly,75,4,9,The Watchers on the Wall,The Wall,74,6608
Cooper,Samwell Tarly,75,4,9,The Watchers on the Wall,The Wall,62,6608
Samwell Tarly,Olly,37,4,9,The Watchers on the Wall,The Wall,6608,257
Samwell Tarly,Eddison Tollett,49,4,9,The Watchers on the Wall,The Wall,6608,922
Grenn,Mag the Mighty,95,4,9,The Watchers on the Wall,The Wall,808,0
Donnel Hill,Mag the Mighty,95,4,9,The Watchers on the Wall,The Wall,74,0
Cooper,Mag the Mighty,95,4,9,The Watchers on the Wall,The Wall,62,0
Jon Snow,Tormund Giantsbane,186,4,9,The Watchers on the Wall,The Wall,12104,2294
Jon Snow,Ghost,19,4,9,The Watchers on the Wall,The Wall,12104,0
Samwell Tarly,Ghost,19,4,9,The Watchers on the Wall,The Wall,6608,0
Styr,Jon Snow,84,4,9,The Watchers on the Wall,The Wall,219,12104
Jon Snow,Ygritte,186,4,9,The Watchers on the Wall,The Wall,12104,2169
Jon Snow,Olly,29,4,9,The Watchers on the Wall,The Wall,12104,257
Samwell Tarly,Janos Slynt,24,4,9,The Watchers on the Wall,The Wall,6608,763
Samwell Tarly,Mag the Mighty,55,4,9,The Watchers on the Wall,The Wall,6608,0
Jon Snow,Mag the Mighty,55,4,9,The Watchers on the Wall,The Wall,12104,0
Jon Snow,Dongo the Giant,31,4,10,The Children,North of the Wall,12104,0
Jon Snow,Mance Rayder,578,4,10,The Children,North of the Wall,12104,1200
Mance Rayder,Stannis Baratheon,156,4,10,The Children,North of the Wall,1200,3607
Mance Rayder,Davos Seaworth,156,4,10,The Children,North of the Wall,1200,6534
Jon Snow,Stannis Baratheon,234,4,10,The Children,North of the Wall,12104,3607
Jon Snow,Davos Seaworth,218,4,10,The Children,North of the Wall,12104,6534
Stannis Baratheon,Davos Seaworth,218,4,10,The Children,North of the Wall,3607,6534
Qyburn,Grand Maester Pycelle,73,4,10,The Children,The Crownlands,1330,1995
Qyburn,Gregor Clegane,128,4,10,The Children,The Crownlands,1330,69
Qyburn,Cersei Lannister,114,4,10,The Children,The Crownlands,1330,15111
Grand Maester Pycelle,Gregor Clegane,73,4,10,The Children,The Crownlands,1995,69
Grand Maester Pycelle,Cersei Lannister,73,4,10,The Children,The Crownlands,1995,15111
Gregor Clegane,Cersei Lannister,114,4,10,The Children,The Crownlands,69,15111
Tywin Lannister,Cersei Lannister,180,4,10,The Children,The Crownlands,5972,15111
Jaime Lannister,Cersei Lannister,115,4,10,The Children,The Crownlands,11515,15111
Daenerys Targaryen,Missandei,266,4,10,The Children,Meereen,11818,1980
Daenerys Targaryen,Fennesz,169,4,10,The Children,Meereen,11818,222
Daenerys Targaryen,Barristan Selmy,248,4,10,The Children,Meereen,11818,1321
Daenerys Targaryen,Grey Worm,266,4,10,The Children,Meereen,11818,1094
Missandei,Fennesz,169,4,10,The Children,Meereen,1980,222
Missandei,Barristan Selmy,236,4,10,The Children,Meereen,1980,1321
Missandei,Grey Worm,266,4,10,The Children,Meereen,1980,1094
Fennesz,Barristan Selmy,169,4,10,The Children,Meereen,222,1321
Fennesz,Grey Worm,169,4,10,The Children,Meereen,222,1094
Barristan Selmy,Grey Worm,236,4,10,The Children,Meereen,1321,1094
Daenerys Targaryen,Goatherd,67,4,10,The Children,Meereen,11818,0
Barristan Selmy,Goatherd,67,4,10,The Children,Meereen,1321,0
Grey Worm,Goatherd,67,4,10,The Children,Meereen,1094,0
Goatherd,Missandei,67,4,10,The Children,Meereen,0,1980
Daenerys Targaryen,Viserion,172,4,10,The Children,Meereen,11818,0
Daenerys Targaryen,Rhaegal,172,4,10,The Children,Meereen,11818,0
Viserion,Rhaegal,172,4,10,The Children,Meereen,0,0
Maester Aemon,Pypar,38,4,10,The Children,The Wall,1350,449
Maester Aemon,Grenn,100,4,10,The Children,The Wall,1350,808
Maester Aemon,Olly,100,4,10,The Children,The Wall,1350,257
Maester Aemon,Eddison Tollett,100,4,10,The Children,The Wall,1350,922
Maester Aemon,Jon Snow,100,4,10,The Children,The Wall,1350,12104
Maester Aemon,Janos Slynt,100,4,10,The Children,The Wall,1350,763
Pypar,Grenn,38,4,10,The Children,The Wall,449,808
Pypar,Olly,38,4,10,The Children,The Wall,449,257
Pypar,Eddison Tollett,38,4,10,The Children,The Wall,449,922
Pypar,Jon Snow,38,4,10,The Children,The Wall,449,12104
Pypar,Janos Slynt,38,4,10,The Children,The Wall,449,763
Grenn,Olly,100,4,10,The Children,The Wall,808,257
Grenn,Eddison Tollett,100,4,10,The Children,The Wall,808,922
Grenn,Jon Snow,100,4,10,The Children,The Wall,808,12104
Grenn,Janos Slynt,100,4,10,The Children,The Wall,808,763
Olly,Eddison Tollett,100,4,10,The Children,The Wall,257,922
Olly,Jon Snow,100,4,10,The Children,The Wall,257,12104
Olly,Janos Slynt,100,4,10,The Children,The Wall,257,763
Eddison Tollett,Jon Snow,100,4,10,The Children,The Wall,922,12104
Eddison Tollett,Janos Slynt,100,4,10,The Children,The Wall,922,763
Jon Snow,Janos Slynt,100,4,10,The Children,The Wall,12104,763
Maester Aemon,Stannis Baratheon,62,4,10,The Children,The Wall,1350,3607
Maester Aemon,Davos Seaworth,62,4,10,The Children,The Wall,1350,6534
Maester Aemon,Selyse Baratheon,62,4,10,The Children,The Wall,1350,585
Maester Aemon,Shireen Baratheon,62,4,10,The Children,The Wall,1350,1046
Maester Aemon,Samwell Tarly,62,4,10,The Children,The Wall,1350,6608
Maester Aemon,Melisandre,62,4,10,The Children,The Wall,1350,3329
Olly,Stannis Baratheon,62,4,10,The Children,The Wall,257,3607
Olly,Davos Seaworth,62,4,10,The Children,The Wall,257,6534
Olly,Selyse Baratheon,62,4,10,The Children,The Wall,257,585
Olly,Shireen Baratheon,62,4,10,The Children,The Wall,257,1046
Olly,Samwell Tarly,62,4,10,The Children,The Wall,257,6608
Olly,Melisandre,62,4,10,The Children,The Wall,257,3329
Eddison Tollett,Stannis Baratheon,62,4,10,The Children,The Wall,922,3607
Eddison Tollett,Davos Seaworth,62,4,10,The Children,The Wall,922,6534
Eddison Tollett,Selyse Baratheon,62,4,10,The Children,The Wall,922,585
Eddison Tollett,Shireen Baratheon,62,4,10,The Children,The Wall,922,1046
Eddison Tollett,Samwell Tarly,62,4,10,The Children,The Wall,922,6608
Eddison Tollett,Melisandre,62,4,10,The Children,The Wall,922,3329
Jon Snow,Selyse Baratheon,62,4,10,The Children,The Wall,12104,585
Jon Snow,Shireen Baratheon,62,4,10,The Children,The Wall,12104,1046
Jon Snow,Samwell Tarly,62,4,10,The Children,The Wall,12104,6608
Jon Snow,Melisandre,62,4,10,The Children,The Wall,12104,3329
Janos Slynt,Stannis Baratheon,62,4,10,The Children,The Wall,763,3607
Janos Slynt,Davos Seaworth,62,4,10,The Children,The Wall,763,6534
Janos Slynt,Selyse Baratheon,62,4,10,The Children,The Wall,763,585
Janos Slynt,Shireen Baratheon,62,4,10,The Children,The Wall,763,1046
Janos Slynt,Samwell Tarly,62,4,10,The Children,The Wall,763,6608
Janos Slynt,Melisandre,62,4,10,The Children,The Wall,763,3329
Stannis Baratheon,Selyse Baratheon,62,4,10,The Children,The Wall,3607,585
Stannis Baratheon,Shireen Baratheon,62,4,10,The Children,The Wall,3607,1046
Stannis Baratheon,Samwell Tarly,62,4,10,The Children,The Wall,3607,6608
Stannis Baratheon,Grenn,62,4,10,The Children,The Wall,3607,808
Stannis Baratheon,Melisandre,62,4,10,The Children,The Wall,3607,3329
Davos Seaworth,Selyse Baratheon,62,4,10,The Children,The Wall,6534,585
Davos Seaworth,Shireen Baratheon,62,4,10,The Children,The Wall,6534,1046
Davos Seaworth,Samwell Tarly,62,4,10,The Children,The Wall,6534,6608
Davos Seaworth,Grenn,62,4,10,The Children,The Wall,6534,808
Davos Seaworth,Melisandre,62,4,10,The Children,The Wall,6534,3329
Selyse Baratheon,Shireen Baratheon,62,4,10,The Children,The Wall,585,1046
Selyse Baratheon,Samwell Tarly,62,4,10,The Children,The Wall,585,6608
Selyse Baratheon,Grenn,62,4,10,The Children,The Wall,585,808
Selyse Baratheon,Melisandre,62,4,10,The Children,The Wall,585,3329
Shireen Baratheon,Samwell Tarly,62,4,10,The Children,The Wall,1046,6608
Shireen Baratheon,Grenn,62,4,10,The Children,The Wall,1046,808
Shireen Baratheon,Melisandre,62,4,10,The Children,The Wall,1046,3329
Samwell Tarly,Grenn,62,4,10,The Children,The Wall,6608,808
Samwell Tarly,Melisandre,62,4,10,The Children,The Wall,6608,3329
Grenn,Melisandre,62,4,10,The Children,The Wall,808,3329
Tormund Giantsbane,Jon Snow,105,4,10,The Children,The Wall,2294,12104
Jon Snow,Ygritte,73,4,10,The Children,North of the Wall,12104,2169
Hodor,Bran Stark,513,4,10,The Children,North of the Wall,81,3162
Hodor,Meera Reed,513,4,10,The Children,North of the Wall,81,743
Hodor,Jojen Reed,320,4,10,The Children,North of the Wall,81,655
Hodor,Summer,363,4,10,The Children,North of the Wall,81,0
Bran Stark,Meera Reed,513,4,10,The Children,North of the Wall,3162,743
Bran Stark,Jojen Reed,320,4,10,The Children,North of the Wall,3162,655
Bran Stark,Summer,363,4,10,The Children,North of the Wall,3162,0
Meera Reed,Jojen Reed,320,4,10,The Children,North of the Wall,743,655
Meera Reed,Summer,363,4,10,The Children,North of the Wall,743,0
Jojen Reed,Summer,320,4,10,The Children,North of the Wall,655,0
Hodor,Leaf,176,4,10,The Children,North of the Wall,81,94
Bran Stark,Leaf,176,4,10,The Children,North of the Wall,3162,94
Meera Reed,Leaf,176,4,10,The Children,North of the Wall,743,94
Jojen Reed,Leaf,65,4,10,The Children,North of the Wall,655,94
Summer,Leaf,108,4,10,The Children,North of the Wall,0,94
Hodor,Three-Eyed Raven,82,4,10,The Children,North of the Wall,81,274
Bran Stark,Three-Eyed Raven,82,4,10,The Children,North of the Wall,3162,274
Meera Reed,Three-Eyed Raven,82,4,10,The Children,North of the Wall,743,274
Brienne of Tarth,Podrick Payne,304,4,10,The Children,The Vale,4025,1284
Brienne of Tarth,Arya Stark,255,4,10,The Children,The Vale,4025,6329
Podrick Payne,Arya Stark,255,4,10,The Children,The Vale,1284,6329
Brienne of Tarth,Sandor Clegane,304,4,10,The Children,The Vale,4025,3829
Podrick Payne,Sandor Clegane,154,4,10,The Children,The Vale,1284,3829
Arya Stark,Sandor Clegane,402,4,10,The Children,The Vale,6329,3829
Tyrion Lannister,Jaime Lannister,83,4,10,The Children,The Crownlands,25790,11515
Tyrion Lannister,Shae,150,4,10,The Children,The Crownlands,25790,1825
Tyrion Lannister,Tywin Lannister,171,4,10,The Children,The Crownlands,25790,5972
Lord Varys,Tyrion Lannister,31,4,10,The Children,The Crownlands,7229,25790
Arya Stark,Ternesio Terys,61,4,10,The Children,The Vale,6329,113
Young Cersei Lannister,Melara Hetherspoon,250,5,1,The Wars to Come,The Westerlands,103,35
Young Cersei Lannister,Maggy,153,5,1,The Wars to Come,The Westerlands,103,93
Melara Hetherspoon,Maggy,153,5,1,The Wars to Come,The Westerlands,35,93
Cersei Lannister,Meryn Trant,59,5,1,The Wars to Come,The Crownlands,15111,327
Cersei Lannister,High Septon,59,5,1,The Wars to Come,The Crownlands,15111,405
Cersei Lannister,Margaery Tyrell,92,5,1,The Wars to Come,The Crownlands,15111,3534
Meryn Trant,High Septon,59,5,1,The Wars to Come,The Crownlands,327,405
Meryn Trant,Margaery Tyrell,59,5,1,The Wars to Come,The Crownlands,327,3534
High Septon,Margaery Tyrell,59,5,1,The Wars to Come,The Crownlands,405,3534
Tywin Lannister,Cersei Lannister,136,5,1,The Wars to Come,The Crownlands,5972,15111
Tywin Lannister,Jaime Lannister,136,5,1,The Wars to Come,The Crownlands,5972,11515
Cersei Lannister,Jaime Lannister,136,5,1,The Wars to Come,The Crownlands,15111,11515
Tyrion Lannister,Lord Varys,366,5,1,The Wars to Come,Pentos,25790,7229
White Rat,Vala,119,5,1,The Wars to Come,Meereen,5,81
Daenerys Targaryen,Barristan Selmy,131,5,1,The Wars to Come,Meereen,11818,1321
Daenerys Targaryen,Grey Worm,131,5,1,The Wars to Come,Meereen,11818,1094
Daenerys Targaryen,Mossador,59,5,1,The Wars to Come,Meereen,11818,271
Daenerys Targaryen,Missandei,131,5,1,The Wars to Come,Meereen,11818,1980
Barristan Selmy,Grey Worm,131,5,1,The Wars to Come,Meereen,1321,1094
Barristan Selmy,Mossador,59,5,1,The Wars to Come,Meereen,1321,271
Barristan Selmy,Missandei,131,5,1,The Wars to Come,Meereen,1321,1980
Grey Worm,Mossador,59,5,1,The Wars to Come,Meereen,1094,271
Grey Worm,Missandei,206,5,1,The Wars to Come,Meereen,1094,1980
Mossador,Missandei,59,5,1,The Wars to Come,Meereen,271,1980
Jon Snow,Olly,137,5,1,The Wars to Come,The Wall,12104,257
Jon Snow,Samwell Tarly,337,5,1,The Wars to Come,The Wall,12104,6608
Jon Snow,Gilly,215,5,1,The Wars to Come,The Wall,12104,1536
Jon Snow,Ghost,48,5,1,The Wars to Come,The Wall,12104,0
Olly,Samwell Tarly,127,5,1,The Wars to Come,The Wall,257,6608
Olly,Gilly,127,5,1,The Wars to Come,The Wall,257,1536
Olly,Ghost,48,5,1,The Wars to Come,The Wall,257,0
Samwell Tarly,Gilly,226,5,1,The Wars to Come,The Wall,6608,1536
Samwell Tarly,Ghost,48,5,1,The Wars to Come,The Wall,6608,0
Gilly,Ghost,48,5,1,The Wars to Come,The Wall,1536,0
Alliser Thorne,Janos Slynt,189,5,1,The Wars to Come,The Wall,1881,763
Alliser Thorne,Gilly,67,5,1,The Wars to Come,The Wall,1881,1536
Alliser Thorne,Samwell Tarly,189,5,1,The Wars to Come,The Wall,1881,6608
Alliser Thorne,Jon Snow,178,5,1,The Wars to Come,The Wall,1881,12104
Alliser Thorne,Olly,56,5,1,The Wars to Come,The Wall,1881,257
Alliser Thorne,Baby Sam,56,5,1,The Wars to Come,The Wall,1881,1
Janos Slynt,Gilly,67,5,1,The Wars to Come,The Wall,763,1536
Janos Slynt,Samwell Tarly,189,5,1,The Wars to Come,The Wall,763,6608
Janos Slynt,Jon Snow,178,5,1,The Wars to Come,The Wall,763,12104
Janos Slynt,Olly,56,5,1,The Wars to Come,The Wall,763,257
Janos Slynt,Baby Sam,56,5,1,The Wars to Come,The Wall,763,1
Gilly,Baby Sam,56,5,1,The Wars to Come,The Wall,1536,1
Samwell Tarly,Baby Sam,56,5,1,The Wars to Come,The Wall,6608,1
Jon Snow,Baby Sam,56,5,1,The Wars to Come,The Wall,12104,1
Olly,Baby Sam,56,5,1,The Wars to Come,The Wall,257,1
Jon Snow,Melisandre,431,5,1,The Wars to Come,The Wall,12104,3329
Olly,Melisandre,33,5,1,The Wars to Come,The Wall,257,3329
Stannis Baratheon,Davos Seaworth,344,5,1,The Wars to Come,The Wall,3607,6534
Stannis Baratheon,Jon Snow,379,5,1,The Wars to Come,The Wall,3607,12104
Stannis Baratheon,Melisandre,367,5,1,The Wars to Come,The Wall,3607,3329
Davos Seaworth,Jon Snow,344,5,1,The Wars to Come,The Wall,6534,12104
Davos Seaworth,Melisandre,344,5,1,The Wars to Come,The Wall,6534,3329
Robin Arryn,Petyr Baelish,74,5,1,The Wars to Come,The Vale,336,8400
Robin Arryn,Sansa Stark,74,5,1,The Wars to Come,The Vale,336,8796
Robin Arryn,Sparring Boy,74,5,1,The Wars to Come,The Vale,336,0
Robin Arryn,Yohn Royce,74,5,1,The Wars to Come,The Vale,336,515
Robin Arryn,Strong Sam Stone,55,5,1,The Wars to Come,The Vale,336,14
Petyr Baelish,Sansa Stark,120,5,1,The Wars to Come,The Vale,8400,8796
Petyr Baelish,Sparring Boy,74,5,1,The Wars to Come,The Vale,8400,0
Petyr Baelish,Yohn Royce,74,5,1,The Wars to Come,The Vale,8400,515
Petyr Baelish,Strong Sam Stone,55,5,1,The Wars to Come,The Vale,8400,14
Sansa Stark,Sparring Boy,74,5,1,The Wars to Come,The Vale,8796,0
Sansa Stark,Yohn Royce,74,5,1,The Wars to Come,The Vale,8796,515
Sansa Stark,Strong Sam Stone,55,5,1,The Wars to Come,The Vale,8796,14
Sparring Boy,Yohn Royce,74,5,1,The Wars to Come,The Vale,0,515
Sparring Boy,Strong Sam Stone,55,5,1,The Wars to Come,The Vale,0,14
Yohn Royce,Strong Sam Stone,55,5,1,The Wars to Come,The Vale,515,14
Podrick Payne,Brienne of Tarth,92,5,1,The Wars to Come,The Vale,1284,4025
Cersei Lannister,Loras Tyrell,33,5,1,The Wars to Come,The Crownlands,15111,1093
Cersei Lannister,Mace Tyrell,33,5,1,The Wars to Come,The Crownlands,15111,483
Cersei Lannister,Tommen Baratheon,33,5,1,The Wars to Come,The Crownlands,15111,1400
Loras Tyrell,Mace Tyrell,33,5,1,The Wars to Come,The Crownlands,1093,483
Loras Tyrell,Margaery Tyrell,142,5,1,The Wars to Come,The Crownlands,1093,3534
Loras Tyrell,Tommen Baratheon,33,5,1,The Wars to Come,The Crownlands,1093,1400
Mace Tyrell,Margaery Tyrell,33,5,1,The Wars to Come,The Crownlands,483,3534
Mace Tyrell,Tommen Baratheon,33,5,1,The Wars to Come,The Crownlands,483,1400
Margaery Tyrell,Tommen Baratheon,33,5,1,The Wars to Come,The Crownlands,3534,1400
Cersei Lannister,Grand Maester Pycelle,15,5,1,The Wars to Come,The Crownlands,15111,1995
Cersei Lannister,Lancel Lannister,124,5,1,The Wars to Come,The Crownlands,15111,752
Grand Maester Pycelle,Lancel Lannister,15,5,1,The Wars to Come,The Crownlands,1995,752
Cersei Lannister,Kevan Lannister,41,5,1,The Wars to Come,The Crownlands,15111,492
Lancel Lannister,Kevan Lannister,16,5,1,The Wars to Come,The Crownlands,752,492
Loras Tyrell,Olyvar,111,5,1,The Wars to Come,The Crownlands,1093,303
Olyvar,Margaery Tyrell,57,5,1,The Wars to Come,The Crownlands,303,3534
Hizdahr zo Loraq,Daario Naharis,90,5,1,The Wars to Come,Meereen,841,2257
Hizdahr zo Loraq,Missandei,72,5,1,The Wars to Come,Meereen,841,1980
Hizdahr zo Loraq,Daenerys Targaryen,72,5,1,The Wars to Come,Meereen,841,11818
Hizdahr zo Loraq,Barristan Selmy,72,5,1,The Wars to Come,Meereen,841,1321
Hizdahr zo Loraq,Grey Worm,72,5,1,The Wars to Come,Meereen,841,1094
Daario Naharis,Missandei,72,5,1,The Wars to Come,Meereen,2257,1980
Daario Naharis,Daenerys Targaryen,221,5,1,The Wars to Come,Meereen,2257,11818
Daario Naharis,Barristan Selmy,72,5,1,The Wars to Come,Meereen,2257,1321
Daario Naharis,Grey Worm,72,5,1,The Wars to Come,Meereen,2257,1094
Daenerys Targaryen,Viserion,96,5,1,The Wars to Come,Meereen,11818,0
Daenerys Targaryen,Rhaegal,96,5,1,The Wars to Come,Meereen,11818,0
Viserion,Rhaegal,96,5,1,The Wars to Come,Meereen,0,0
Mance Rayder,Jon Snow,509,5,1,The Wars to Come,The Wall,1200,12104
Mance Rayder,Melisandre,233,5,1,The Wars to Come,The Wall,1200,3329
Mance Rayder,Stannis Baratheon,245,5,1,The Wars to Come,The Wall,1200,3607
Mance Rayder,Davos Seaworth,210,5,1,The Wars to Come,The Wall,1200,6534
Mance Rayder,Eddison Tollett,233,5,1,The Wars to Come,The Wall,1200,922
Mance Rayder,Alliser Thorne,133,5,1,The Wars to Come,The Wall,1200,1881
Mance Rayder,Janos Slynt,133,5,1,The Wars to Come,The Wall,1200,763
Mance Rayder,Samwell Tarly,244,5,1,The Wars to Come,The Wall,1200,6608
Mance Rayder,Tormund Giantsbane,258,5,1,The Wars to Come,The Wall,1200,2294
Melisandre,Eddison Tollett,233,5,1,The Wars to Come,The Wall,3329,922
Melisandre,Alliser Thorne,122,5,1,The Wars to Come,The Wall,3329,1881
Melisandre,Janos Slynt,122,5,1,The Wars to Come,The Wall,3329,763
Melisandre,Samwell Tarly,233,5,1,The Wars to Come,The Wall,3329,6608
Melisandre,Tormund Giantsbane,233,5,1,The Wars to Come,The Wall,3329,2294
Stannis Baratheon,Eddison Tollett,233,5,1,The Wars to Come,The Wall,3607,922
Stannis Baratheon,Alliser Thorne,122,5,1,The Wars to Come,The Wall,3607,1881
Stannis Baratheon,Janos Slynt,122,5,1,The Wars to Come,The Wall,3607,763
Stannis Baratheon,Samwell Tarly,233,5,1,The Wars to Come,The Wall,3607,6608
Stannis Baratheon,Tormund Giantsbane,245,5,1,The Wars to Come,The Wall,3607,2294
Davos Seaworth,Eddison Tollett,210,5,1,The Wars to Come,The Wall,6534,922
Davos Seaworth,Alliser Thorne,122,5,1,The Wars to Come,The Wall,6534,1881
Davos Seaworth,Janos Slynt,122,5,1,The Wars to Come,The Wall,6534,763
Davos Seaworth,Samwell Tarly,210,5,1,The Wars to Come,The Wall,6534,6608
Davos Seaworth,Tormund Giantsbane,210,5,1,The Wars to Come,The Wall,6534,2294
Eddison Tollett,Alliser Thorne,122,5,1,The Wars to Come,The Wall,922,1881
Eddison Tollett,Janos Slynt,122,5,1,The Wars to Come,The Wall,922,763
Eddison Tollett,Samwell Tarly,233,5,1,The Wars to Come,The Wall,922,6608
Eddison Tollett,Tormund Giantsbane,233,5,1,The Wars to Come,The Wall,922,2294
Eddison Tollett,Jon Snow,233,5,1,The Wars to Come,The Wall,922,12104
Alliser Thorne,Tormund Giantsbane,122,5,1,The Wars to Come,The Wall,1881,2294
Janos Slynt,Tormund Giantsbane,122,5,1,The Wars to Come,The Wall,763,2294
Samwell Tarly,Tormund Giantsbane,233,5,1,The Wars to Come,The Wall,6608,2294
Tormund Giantsbane,Jon Snow,245,5,1,The Wars to Come,The Wall,2294,12104
Selyse Baratheon,Shireen Baratheon,105,5,1,The Wars to Come,The Wall,585,1046
Mance Rayder,Selyse Baratheon,101,5,1,The Wars to Come,The Wall,1200,585
Mance Rayder,Shireen Baratheon,101,5,1,The Wars to Come,The Wall,1200,1046
Mance Rayder,Gilly,122,5,1,The Wars to Come,The Wall,1200,1536
Melisandre,Selyse Baratheon,88,5,1,The Wars to Come,The Wall,3329,585
Melisandre,Shireen Baratheon,88,5,1,The Wars to Come,The Wall,3329,1046
Melisandre,Gilly,111,5,1,The Wars to Come,The Wall,3329,1536
Stannis Baratheon,Selyse Baratheon,88,5,1,The Wars to Come,The Wall,3607,585
Stannis Baratheon,Shireen Baratheon,88,5,1,The Wars to Come,The Wall,3607,1046
Stannis Baratheon,Gilly,111,5,1,The Wars to Come,The Wall,3607,1536
Davos Seaworth,Selyse Baratheon,88,5,1,The Wars to Come,The Wall,6534,585
Davos Seaworth,Shireen Baratheon,88,5,1,The Wars to Come,The Wall,6534,1046
Davos Seaworth,Gilly,88,5,1,The Wars to Come,The Wall,6534,1536
Tormund Giantsbane,Selyse Baratheon,101,5,1,The Wars to Come,The Wall,2294,585
Tormund Giantsbane,Shireen Baratheon,101,5,1,The Wars to Come,The Wall,2294,1046
Tormund Giantsbane,Gilly,111,5,1,The Wars to Come,The Wall,2294,1536
Selyse Baratheon,Eddison Tollett,88,5,1,The Wars to Come,The Wall,585,922
Selyse Baratheon,Samwell Tarly,88,5,1,The Wars to Come,The Wall,585,6608
Selyse Baratheon,Jon Snow,88,5,1,The Wars to Come,The Wall,585,12104
Selyse Baratheon,Gilly,88,5,1,The Wars to Come,The Wall,585,1536
Shireen Baratheon,Eddison Tollett,88,5,1,The Wars to Come,The Wall,1046,922
Shireen Baratheon,Samwell Tarly,88,5,1,The Wars to Come,The Wall,1046,6608
Shireen Baratheon,Jon Snow,88,5,1,The Wars to Come,The Wall,1046,12104
Shireen Baratheon,Gilly,88,5,1,The Wars to Come,The Wall,1046,1536
Eddison Tollett,Gilly,111,5,1,The Wars to Come,The Wall,922,1536
Mance Rayder,Olly,23,5,1,The Wars to Come,The Wall,1200,257
Tormund Giantsbane,Olly,23,5,1,The Wars to Come,The Wall,2294,257
Stannis Baratheon,Olly,23,5,1,The Wars to Come,The Wall,3607,257
Eddison Tollett,Olly,23,5,1,The Wars to Come,The Wall,922,257
Arya Stark,Ternesio Terys,134,5,2,The House of Black and White,Braavos,6329,113
Arya Stark,Faceless Man,147,5,2,The House of Black and White,Braavos,6329,15
Podrick Payne,Brienne of Tarth,279,5,2,The House of Black and White,The Vale,1284,4025
Podrick Payne,Inn Waitress,80,5,2,The House of Black and White,The Vale,1284,3
Podrick Payne,Petyr Baelish,80,5,2,The House of Black and White,The Vale,1284,8400
Podrick Payne,Sansa Stark,80,5,2,The House of Black and White,The Vale,1284,8796
Brienne of Tarth,Inn Waitress,80,5,2,The House of Black and White,The Vale,4025,3
Brienne of Tarth,Petyr Baelish,259,5,2,The House of Black and White,The Vale,4025,8400
Brienne of Tarth,Sansa Stark,259,5,2,The House of Black and White,The Vale,4025,8796
Inn Waitress,Petyr Baelish,80,5,2,The House of Black and White,The Vale,3,8400
Inn Waitress,Sansa Stark,80,5,2,The House of Black and White,The Vale,3,8796
Petyr Baelish,Sansa Stark,259,5,2,The House of Black and White,The Vale,8400,8796
Brienne of Tarth,Eyrie Guard,369,5,2,The House of Black and White,The Vale,4025,0
Petyr Baelish,Eyrie Guard,179,5,2,The House of Black and White,The Vale,8400,0
Sansa Stark,Eyrie Guard,179,5,2,The House of Black and White,The Vale,8796,0
Podrick Payne,Eyrie Guard,190,5,2,The House of Black and White,The Vale,1284,0
Cersei Lannister,Jaime Lannister,145,5,2,The House of Black and White,The Crownlands,15111,11515
Bronn,Lollys Stokeworth,122,5,2,The House of Black and White,The Crownlands,4613,115
Bronn,Jaime Lannister,84,5,2,The House of Black and White,The Crownlands,4613,11515
Lollys Stokeworth,Jaime Lannister,33,5,2,The House of Black and White,The Crownlands,115,11515
Ellaria Sand,Myrcella Baratheon,33,5,2,The House of Black and White,Dorne,805,277
Ellaria Sand,Trystane Martell,33,5,2,The House of Black and White,Dorne,805,109
Myrcella Baratheon,Trystane Martell,33,5,2,The House of Black and White,Dorne,277,109
Ellaria Sand,Doran Martell,109,5,2,The House of Black and White,Dorne,805,526
